Photo file Name,Date,Time,Direction,Latitude,Longitude,Position Accuracy,Altitude,Datum,Capture Mode Detail,Project Name,Photo Description,Watermark
Test 1 (2020-02-02 15.04.56)-240,02 Feb 2020,15:04:56,109,47.558756°,-122.250215° ,±52ft,34.904350,WGS 84,Bearing: 109° E,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.05.01)-36,02 Feb 2020,15:05:1,107,47.558747°,-122.250221° ,±52ft,34.957558,WGS 84,Bearing: 107° E,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.05.13)-32,02 Feb 2020,15:05:13,319,47.558731°,-122.250139° ,±26ft,34.698589,WGS 84,Bearing: 319° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.05.46)-122,02 Feb 2020,15:05:46,286,47.558708°,-122.249971° ,±52ft,33.769787,WGS 84,Bearing: 286° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.06.00)-126,02 Feb 2020,15:06:0,344,47.558759°,-122.249950° ,±52ft,33.707958,WGS 84,Bearing: 344° N,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.06.31)-164,02 Feb 2020,15:06:31,45,47.558765°,-122.250031° ,±52ft,33.867748,WGS 84,Bearing: 45° NE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.06.52)-275,02 Feb 2020,15:06:52,256,47.558739°,-122.250077° ,±52ft,34.283115,WGS 84,Bearing: 256° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.06.57)-213,02 Feb 2020,15:06:57,136,47.558746°,-122.250113° ,±52ft,34.361591,WGS 84,Bearing: 136° SE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.07.01)-48,02 Feb 2020,15:07:1,148,47.558756°,-122.250162° ,±52ft,34.636009,WGS 84,Bearing: 148° SE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.07.05)-243,02 Feb 2020,15:07:5,160,47.558745°,-122.250172° ,±26ft,34.741840,WGS 84,Bearing: 160° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.07.10)-134,02 Feb 2020,15:07:10,196,47.558743°,-122.250212° ,±52ft,34.864452,WGS 84,Bearing: 196° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.07.20)-107,02 Feb 2020,15:07:20,219,47.558661°,-122.250322° ,±52ft,35.949738,WGS 84,Bearing: 219° SW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.07.27)-272,02 Feb 2020,15:07:27,255,47.558654°,-122.250356° ,±26ft,36.352730,WGS 84,Bearing: 255° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.07.35)-206,02 Feb 2020,15:07:35,208,47.558671°,-122.250307° ,±52ft,35.961784,WGS 84,Bearing: 208° SW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.07.39)-162,02 Feb 2020,15:07:39,178,47.558667°,-122.250323° ,±52ft,36.020584,WGS 84,Bearing: 178° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.07.51)-69,02 Feb 2020,15:07:51,198,47.558676°,-122.250375° ,±52ft,36.157124,WGS 84,Bearing: 198° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.08.04)-194,02 Feb 2020,15:08:4,208,47.558692°,-122.250344° ,±26ft,36.004463,WGS 84,Bearing: 208° SW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.08.08)-185,02 Feb 2020,15:08:8,146,47.558693°,-122.250363° ,±52ft,35.978062,WGS 84,Bearing: 146° SE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.08.13)-115,02 Feb 2020,15:08:13,340,47.558724°,-122.250310° ,±52ft,35.673904,WGS 84,Bearing: 340° N,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.08.21)-2,02 Feb 2020,15:08:21,6,47.558754°,-122.250222° ,±52ft,35.066261,WGS 84,Bearing: 6° N,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.08.24)-128,02 Feb 2020,15:08:24,56,47.558770°,-122.250162° ,±52ft,34.650036,WGS 84,Bearing: 56° NE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.08.28)-46,02 Feb 2020,15:08:28,63,47.558732°,-122.250158° ,±52ft,34.650677,WGS 84,Bearing: 63° NE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.08.34)-184,02 Feb 2020,15:08:34,75,47.558686°,-122.250202° ,±52ft,35.194237,WGS 84,Bearing: 75° E,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.08.41)-44,02 Feb 2020,15:08:41,100,47.558644°,-122.250206° ,±26ft,35.520657,WGS 84,Bearing: 100° E,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.08.49)-141,02 Feb 2020,15:08:49,142,47.558622°,-122.250250° ,±26ft,35.807365,WGS 84,Bearing: 142° SE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.08.53)-176,02 Feb 2020,15:08:53,105,47.558612°,-122.250266° ,±26ft,36.197132,WGS 84,Bearing: 105° E,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.08.59)-89,02 Feb 2020,15:08:59,63,47.558637°,-122.250204° ,±26ft,35.646484,WGS 84,Bearing: 63° NE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.09.03)-91,02 Feb 2020,15:09:3,78,47.558625°,-122.250218° ,±52ft,35.732136,WGS 84,Bearing: 78° E,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.09.07)-178,02 Feb 2020,15:09:7,122,47.558594°,-122.250234° ,±52ft,35.840736,WGS 84,Bearing: 122° SE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.09.10)-49,02 Feb 2020,15:09:10,109,47.558602°,-122.250249° ,±52ft,36.105179,WGS 84,Bearing: 109° E,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.09.14)-102,02 Feb 2020,15:09:14,178,47.558627°,-122.250340° ,±52ft,36.385689,WGS 84,Bearing: 178° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.09.18)-7,02 Feb 2020,15:09:18,65,47.558623°,-122.250358° ,±52ft,36.449383,WGS 84,Bearing: 65° NE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.09.22)-104,02 Feb 2020,15:09:22,89,47.558620°,-122.250371° ,±52ft,36.582722,WGS 84,Bearing: 89° E,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.09.30)-79,02 Feb 2020,15:09:30,5,47.558594°,-122.250304° ,±26ft,36.440742,WGS 84,Bearing: 5° N,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.09.49)-68,02 Feb 2020,15:09:49,186,47.558542°,-122.250348° ,±26ft,36.835583,WGS 84,Bearing: 186° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.09.55)-183,02 Feb 2020,15:09:55,151,47.558540°,-122.250374° ,±52ft,36.959602,WGS 84,Bearing: 151° SE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.10.02)-29,02 Feb 2020,15:10:2,141,47.558534°,-122.250387° ,±52ft,37.019699,WGS 84,Bearing: 141° SE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.10.21)-55,02 Feb 2020,15:10:21,60,47.558506°,-122.250262° ,±52ft,36.663395,WGS 84,Bearing: 60° NE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.10.38)-74,02 Feb 2020,15:10:38,302,47.558498°,-122.250091° ,±52ft,35.341759,WGS 84,Bearing: 302° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.10.42)-182,02 Feb 2020,15:10:42,21,47.558514°,-122.250080° ,±52ft,35.285755,WGS 84,Bearing: 21° N,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.10.48)-277,02 Feb 2020,15:10:48,349,47.558511°,-122.250053° ,±52ft,35.107246,WGS 84,Bearing: 349° N,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.10.55)-151,02 Feb 2020,15:10:55,337,47.558494°,-122.250013° ,±52ft,34.904343,WGS 84,Bearing: 337° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.10.58)-208,02 Feb 2020,15:10:58,44,47.558487°,-122.249984° ,±52ft,34.712193,WGS 84,Bearing: 44° NE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.11.16)-45,02 Feb 2020,15:11:16,106,47.558440°,-122.249970° ,±52ft,34.768581,WGS 84,Bearing: 106° E,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.11.45)-127,02 Feb 2020,15:11:45,195,47.558469°,-122.250131° ,±52ft,35.724167,WGS 84,Bearing: 195° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.11.53)-249,02 Feb 2020,15:11:53,232,47.558475°,-122.250183° ,±52ft,36.073288,WGS 84,Bearing: 232° SW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.13.40)-245,02 Feb 2020,15:13:40,36,47.558313°,-122.250378° ,±52ft,38.039650,WGS 84,Bearing: 36° NE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.13.44)-62,02 Feb 2020,15:13:44,67,47.558300°,-122.250379° ,±52ft,38.023388,WGS 84,Bearing: 67° NE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.13.47)-158,02 Feb 2020,15:13:47,250,47.558283°,-122.250391° ,±52ft,38.088791,WGS 84,Bearing: 250° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.13.51)-148,02 Feb 2020,15:13:51,211,47.558282°,-122.250411° ,±52ft,38.207405,WGS 84,Bearing: 211° SW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.14.11)-132,02 Feb 2020,15:14:11,244,47.558348°,-122.250440° ,±52ft,38.424370,WGS 84,Bearing: 244° SW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.14.15)-157,02 Feb 2020,15:14:15,182,47.558350°,-122.250480° ,±52ft,38.562550,WGS 84,Bearing: 182° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.14.24)-5,02 Feb 2020,15:14:24,166,47.558341°,-122.250584° ,±52ft,39.234180,WGS 84,Bearing: 166° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.14.31)-37,02 Feb 2020,15:14:31,311,47.558338°,-122.250615° ,±52ft,39.264591,WGS 84,Bearing: 311° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.14.34)-101,02 Feb 2020,15:14:34,305,47.558339°,-122.250605° ,±52ft,39.267502,WGS 84,Bearing: 305° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.14.41)-229,02 Feb 2020,15:14:41,303,47.558371°,-122.250588° ,±52ft,39.085999,WGS 84,Bearing: 303° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.14.46)-57,02 Feb 2020,15:14:46,322,47.558403°,-122.250580° ,±52ft,38.865040,WGS 84,Bearing: 322° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.14.53)-71,02 Feb 2020,15:14:53,65,47.558437°,-122.250551° ,±52ft,38.578403,WGS 84,Bearing: 65° NE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.14.57)-254,02 Feb 2020,15:14:57,23,47.558446°,-122.250517° ,±52ft,38.343136,WGS 84,Bearing: 23° NE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.15.01)-204,02 Feb 2020,15:15:1,232,47.558457°,-122.250484° ,±52ft,38.094681,WGS 84,Bearing: 232° SW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.15.04)-58,02 Feb 2020,15:15:4,332,47.558470°,-122.250453° ,±52ft,37.819527,WGS 84,Bearing: 332° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.15.07)-188,02 Feb 2020,15:15:7,51,47.558473°,-122.250442° ,±52ft,37.688580,WGS 84,Bearing: 51° NE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.15.11)-100,02 Feb 2020,15:15:11,0,47.558473°,-122.250440° ,±104ft,37.675213,WGS 84,Bearing: 0° N,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.15.15)-124,02 Feb 2020,15:15:15,84,47.558472°,-122.250434° ,±104ft,37.652596,WGS 84,Bearing: 84° E,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.15.20)-171,02 Feb 2020,15:15:20,276,47.558470°,-122.250411° ,±104ft,37.591923,WGS 84,Bearing: 276° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.15.25)-168,02 Feb 2020,15:15:25,341,47.558485°,-122.250394° ,±104ft,37.426083,WGS 84,Bearing: 341° N,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.15.28)-23,02 Feb 2020,15:15:28,246,47.558493°,-122.250383° ,±104ft,37.287910,WGS 84,Bearing: 246° SW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.15.31)-18,02 Feb 2020,15:15:31,308,47.558499°,-122.250381° ,±104ft,37.247971,WGS 84,Bearing: 308° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.15.34)-52,02 Feb 2020,15:15:34,306,47.558501°,-122.250378° ,±104ft,37.204315,WGS 84,Bearing: 306° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.15.38)-142,02 Feb 2020,15:15:38,245,47.558511°,-122.250381° ,±104ft,37.218624,WGS 84,Bearing: 245° SW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.15.46)-9,02 Feb 2020,15:15:46,170,47.558541°,-122.250371° ,±104ft,36.992203,WGS 84,Bearing: 170° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.15.50)-83,02 Feb 2020,15:15:50,220,47.558559°,-122.250361° ,±104ft,36.868507,WGS 84,Bearing: 220° SW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.15.54)-218,02 Feb 2020,15:15:54,225,47.558554°,-122.250349° ,±104ft,36.812340,WGS 84,Bearing: 225° SW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.15.57)-140,02 Feb 2020,15:15:57,282,47.558558°,-122.250350° ,±104ft,36.795811,WGS 84,Bearing: 282° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.16.04)-96,02 Feb 2020,15:16:4,274,47.558568°,-122.250320° ,±104ft,36.642654,WGS 84,Bearing: 274° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.16.18)-144,02 Feb 2020,15:16:18,304,47.558579°,-122.250286° ,±104ft,36.436878,WGS 84,Bearing: 304° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.16.26)-232,02 Feb 2020,15:16:26,338,47.558567°,-122.250364° ,±52ft,36.808769,WGS 84,Bearing: 338° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.16.48)-76,02 Feb 2020,15:16:48,265,47.558621°,-122.250402° ,±52ft,36.753277,WGS 84,Bearing: 265° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.17.17)-198,02 Feb 2020,15:17:17,88,47.558596°,-122.250484° ,±52ft,37.148357,WGS 84,Bearing: 88° E,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.17.23)-224,02 Feb 2020,15:17:23,259,47.558582°,-122.250469° ,±52ft,37.187405,WGS 84,Bearing: 259° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.17.27)-21,02 Feb 2020,15:17:27,132,47.558591°,-122.250487° ,±52ft,37.147984,WGS 84,Bearing: 132° SE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.17.32)-136,02 Feb 2020,15:17:32,252,47.558601°,-122.250524° ,±52ft,37.266937,WGS 84,Bearing: 252° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.17.36)-24,02 Feb 2020,15:17:36,218,47.558600°,-122.250545° ,±52ft,37.286312,WGS 84,Bearing: 218° SW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.17.45)-238,02 Feb 2020,15:17:45,103,47.558578°,-122.250549° ,±52ft,37.497147,WGS 84,Bearing: 103° E,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.17.51)-70,02 Feb 2020,15:17:51,224,47.558575°,-122.250571° ,±52ft,37.620831,WGS 84,Bearing: 224° SW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.17.55)-130,02 Feb 2020,15:17:55,136,47.558578°,-122.250554° ,±52ft,37.547466,WGS 84,Bearing: 136° SE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.18.01)-233,02 Feb 2020,15:18:1,319,47.558577°,-122.250562° ,±52ft,37.559780,WGS 84,Bearing: 319° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.18.05)-255,02 Feb 2020,15:18:5,273,47.558582°,-122.250564° ,±52ft,37.539917,WGS 84,Bearing: 273° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.19.02)-118,02 Feb 2020,15:19:2,241,47.558462°,-122.250688° ,±52ft,38.575371,WGS 84,Bearing: 241° SW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.19.35)-235,02 Feb 2020,15:19:35,328,47.558516°,-122.250617° ,±52ft,38.237328,WGS 84,Bearing: 328° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.19.43)-40,02 Feb 2020,15:19:43,290,47.558565°,-122.250557° ,±52ft,37.635323,WGS 84,Bearing: 290° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.19.56)-88,02 Feb 2020,15:19:56,269,47.558594°,-122.250527° ,±52ft,37.251225,WGS 84,Bearing: 269° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.20.00)-252,02 Feb 2020,15:20:0,302,47.558639°,-122.250493° ,±52ft,36.920269,WGS 84,Bearing: 302° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.20.03)-159,02 Feb 2020,15:20:3,5,47.558653°,-122.250454° ,±52ft,36.714325,WGS 84,Bearing: 5° N,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.20.07)-114,02 Feb 2020,15:20:7,344,47.558677°,-122.250452° ,±52ft,36.502735,WGS 84,Bearing: 344° N,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.20.11)-200,02 Feb 2020,15:20:11,93,47.558690°,-122.250423° ,±104ft,36.315147,WGS 84,Bearing: 93° E,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.20.16)-251,02 Feb 2020,15:20:16,199,47.558688°,-122.250424° ,±104ft,36.252934,WGS 84,Bearing: 199° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.20.22)-203,02 Feb 2020,15:20:22,269,47.558762°,-122.250262° ,±104ft,35.237751,WGS 84,Bearing: 269° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.20.38)-146,02 Feb 2020,15:20:38,187,47.558746°,-122.250312° ,±52ft,35.283440,WGS 84,Bearing: 187° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.20.41)-207,02 Feb 2020,15:20:41,306,47.558802°,-122.250332° ,±52ft,35.162327,WGS 84,Bearing: 306° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.20.45)-268,02 Feb 2020,15:20:45,348,47.558845°,-122.250369° ,±52ft,35.020313,WGS 84,Bearing: 348° N,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.20.52)-81,02 Feb 2020,15:20:52,350,47.558877°,-122.250363° ,±52ft,34.734032,WGS 84,Bearing: 350° N,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.20.55)-6,02 Feb 2020,15:20:55,7,47.558877°,-122.250361° ,±52ft,34.686363,WGS 84,Bearing: 7° N,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.21.01)-167,02 Feb 2020,15:21:1,332,47.558881°,-122.250353° ,±52ft,34.648640,WGS 84,Bearing: 332° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.21.05)-72,02 Feb 2020,15:21:5,256,47.558887°,-122.250343° ,±52ft,34.562511,WGS 84,Bearing: 256° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.21.11)-205,02 Feb 2020,15:21:11,298,47.558920°,-122.250353° ,±52ft,34.461140,WGS 84,Bearing: 298° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.21.14)-105,02 Feb 2020,15:21:14,163,47.558938°,-122.250391° ,±52ft,34.496857,WGS 84,Bearing: 163° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.21.24)-169,02 Feb 2020,15:21:24,171,47.558962°,-122.250480° ,±52ft,34.734207,WGS 84,Bearing: 171° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.23.12)-50,02 Feb 2020,15:23:12,115,47.559119°,-122.250791° ,±52ft,34.612278,WGS 84,Bearing: 115° SE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.23.18)-113,02 Feb 2020,15:23:18,122,47.559113°,-122.250868° ,±52ft,34.720165,WGS 84,Bearing: 122° SE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.23.23)-226,02 Feb 2020,15:23:23,153,47.559086°,-122.250822° ,±52ft,34.847141,WGS 84,Bearing: 153° SE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.23.29)-276,02 Feb 2020,15:23:29,181,47.559053°,-122.250778° ,±52ft,35.010895,WGS 84,Bearing: 181° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.23.41)-274,02 Feb 2020,15:23:41,268,47.558993°,-122.250807° ,±52ft,35.434521,WGS 84,Bearing: 268° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.23.44)-10,02 Feb 2020,15:23:44,248,47.558960°,-122.250812° ,±52ft,35.641178,WGS 84,Bearing: 248° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.24.40)-42,02 Feb 2020,15:24:40,25,47.558894°,-122.251088° ,±52ft,36.272419,WGS 84,Bearing: 25° NE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.24.44)-261,02 Feb 2020,15:24:44,28,47.558822°,-122.251074° ,±52ft,36.533695,WGS 84,Bearing: 28° NE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.24.52)-53,02 Feb 2020,15:24:52,311,47.558793°,-122.251062° ,±52ft,36.707737,WGS 84,Bearing: 311° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.25.03)-209,02 Feb 2020,15:25:3,84,47.558784°,-122.251054° ,±52ft,36.746872,WGS 84,Bearing: 84° E,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.25.07)-117,02 Feb 2020,15:25:7,178,47.558766°,-122.251024° ,±52ft,36.821804,WGS 84,Bearing: 178° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.25.12)-239,02 Feb 2020,15:25:12,100,47.558711°,-122.250993° ,±52ft,37.154354,WGS 84,Bearing: 100° E,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.25.15)-234,02 Feb 2020,15:25:15,95,47.558736°,-122.251016° ,±52ft,37.080196,WGS 84,Bearing: 95° E,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.25.21)-47,02 Feb 2020,15:25:21,232,47.558735°,-122.251016° ,±52ft,37.106480,WGS 84,Bearing: 232° SW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.25.34)-41,02 Feb 2020,15:25:34,166,47.558814°,-122.251092° ,±52ft,36.606239,WGS 84,Bearing: 166° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.25.40)-22,02 Feb 2020,15:25:40,273,47.558851°,-122.251161° ,±52ft,36.462685,WGS 84,Bearing: 273° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.25.46)-260,02 Feb 2020,15:25:46,249,47.558865°,-122.251177° ,±52ft,36.396580,WGS 84,Bearing: 249° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.25.53)-17,02 Feb 2020,15:25:53,166,47.558842°,-122.251148° ,±52ft,36.459248,WGS 84,Bearing: 166° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.26.26)-210,02 Feb 2020,15:26:26,186,47.558922°,-122.251236° ,±52ft,36.168941,WGS 84,Bearing: 186° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.26.29)-12,02 Feb 2020,15:26:29,326,47.558922°,-122.251265° ,±52ft,36.205898,WGS 84,Bearing: 326° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.26.35)-137,02 Feb 2020,15:26:35,260,47.558918°,-122.251323° ,±52ft,36.171394,WGS 84,Bearing: 260° W,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.26.43)-80,02 Feb 2020,15:26:43,191,47.558893°,-122.251310° ,±52ft,36.271069,WGS 84,Bearing: 191° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.26.47)-223,02 Feb 2020,15:26:47,157,47.558892°,-122.251357° ,±52ft,36.286617,WGS 84,Bearing: 157° SE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.27.02)-116,02 Feb 2020,15:27:2,155,47.558871°,-122.251335° ,±52ft,36.376312,WGS 84,Bearing: 155° SE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.27.05)-230,02 Feb 2020,15:27:5,194,47.558879°,-122.251412° ,±52ft,36.340851,WGS 84,Bearing: 194° S,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.27.10)-14,02 Feb 2020,15:27:10,243,47.558882°,-122.251433° ,±52ft,36.322666,WGS 84,Bearing: 243° SW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.27.13)-155,02 Feb 2020,15:27:13,331,47.558882°,-122.251443° ,±52ft,36.316864,WGS 84,Bearing: 331° NW,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.27.17)-247,02 Feb 2020,15:27:17,14,47.558868°,-122.251405° ,±52ft,36.363213,WGS 84,Bearing: 14° N,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.27.22)-187,02 Feb 2020,15:27:22,40,47.558872°,-122.251363° ,±52ft,36.364471,WGS 84,Bearing: 40° NE,Test 1,At hone,Your Watermark - See Settings
Test 1 (2020-02-02 15.27.26)-152,02 Feb 2020,15:27:26,49,47.558879°,-122.251363° ,±52ft,36.354572,WGS 84,Bearing: 49° NE,Test 1,At hone,Your Watermark - See Settings
